clean_MAG,MAG,OTU_ID,Indicator taxa,host
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_156963,*(P) Bacillota; (S) Enterococcus faecalis*,Mimon crenulatum
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_160564,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_79778,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_192,raw-080913-8-1-ph_bin_47,mOTU_112730,*(P) Pseudomonadota; (F) Pasteurellaceae*,Phyllostomus hastatus
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_106525,*(P) Pseudomonadota; (S) Rodentibacter sp001999335*,Phyllostomus hastatus
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_37559,*(P) Pseudomonadota; (S) Lautropia dentalis*,Phyllostomus hastatus
MAG_212,raw-080913-8-1-ph_rerun_bin_19,mOTU_3086,*(P) Bacillota; (F) Enterococcaceae*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_101366,*(P) Bacillota; (C) Bacilli*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_165474,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_99753,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_81644,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_143403,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_176182,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_20426,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_162259,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_45452,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_141424,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_139994,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_139388,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_139537,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_156107,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_173824,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_115469,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_114833,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_41108,*(P) Bacillota; (C) Bacilli*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_26952,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_2305,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_60151,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_42223,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_41347,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_44564,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_79570,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_93714,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_177087,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_593,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_6349,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_96761,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_77435,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_94376,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_94484,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_54836,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_82592,*(P) Bacillota; (F) Streptococcaceae*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_48301,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_60599,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_115222,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_7912,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_141074,*(P) Bacillota; (C) Bacilli*,Mimon crenulatum
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_3109,*(P) Bacillota; (S) Lactococcus lactis*,Mimon crenulatum
MAG_227,raw-080913-8-1-ph_rerun_bin_49,mOTU_160564,*(P) Bacillota; (G) Lactococcus*,Mimon crenulatum
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_100887,*(P) Bacillota; (S) Gemella palaticanis*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_168535,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_111720,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_141888,*(P) Bacillota; (S) Gemella sp013415425*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_172953,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_76108,*(D) Bacteria*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_161733,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_154775,*(D) Bacteria*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_128590,*(P) Thermoplasmatota; (O) DHVEG-1*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_141208,*(P) Thermoplasmatota; (G) Halarchaeoplasma*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_155210,*(P) Bacillota; (S) Gemella sanguinis*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_36192,*(P) Thermoproteota; (G) HRBIN02*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_44917,*(P) Thermoproteota; (G) Culexmicrobium*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_127506,*(P) Bacillota; (S) Gemella sanguinis*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_39048,*(P) Bacillota; (C) Bacilli*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_101894,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_1667,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_42485,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_28866,*(P) Bacillota; (S) Gemella cuniculi*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_92348,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_23756,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_92886,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_162548,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_5770,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_3865,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_97139,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_47081,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_95975,*(P) Bacillota; (S) Gemella sp013415425*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_59277,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_26562,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_47923,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_47775,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_83493,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_24172,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_124801,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_12702,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_138616,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_157473,*(P) Bacillota; (C) Bacilli*,Phyllostomus hastatus
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_25871,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_235,raw-080913-8-1-ph_rerun_bin_63,mOTU_36192,*(P) Thermoproteota; (G) HRBIN02*,Phyllostomus hastatus
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_7001,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_144757,*(D) Bacteria*,Phyllostomus hastatus
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_135673,*(P) Thermoproteota; (G) Geocrenenecus*,Phyllostomus hastatus
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_55510,*(P) Bacillota; (G) Gemella*,Phyllostomus hastatus
